24 1;0.2213,0.515,-8.276
2 78 0;0.1362,0.941,-12.165
0 0;0.5277,0.873,-54.379
37 1;0.1106,0.788,-14.742
2 40 0;0.1234,0.879,-7.752
78 0;0.1447,0.919,-11.476
24 57 34 51 0;0.0298,1.000,-3.437
34 47 1;0.0851,0.556,-4.041
42 1;0.0766,0.692,-7.225
57 47 1;0.0340,0.889,-6.068
2 56 0;0.1574,0.860,-8.897
53 34 47 1;0.0553,0.765,-6.833
53 2 47 1;0.0596,0.737,-6.691
51 30 0;0.0766,0.818,-3.462
45 0;0.2043,0.800,-7.696
4 24 1;0.2085,0.538,-9.344
4 71 40 0;0.0766,1.000,-9.124
0 0;0.5277,0.873,-54.379
4 17 71 1;0.0383,0.750,-4.669
55 0;0.1191,0.903,-8.601
64 0;0.1447,0.944,-13.211
4 40 0;0.1191,0.875,-7.322
57 61 1;0.0340,0.800,-4.845
4 17 47 1;0.0213,1.000,-4.869
4 61 1;0.0468,0.688,-4.528
71 43 1;0.0298,0.700,-3.225
49 0;0.0894,0.840,-4.528
4 17 1;0.0553,0.650,-4.525
21 1;0.0638,0.577,-3.600
17 1;0.0596,0.609,-4.006
21 47 1;0.0255,1.000,-5.864
4 47 1;0.0979,0.511,-3.289
71 6 0;0.0894,0.778,-2.997
71 40 0;0.0809,0.905,-5.929
57 47 1;0.0340,0.889,-6.068
45 0;0.2043,0.800,-7.696
1 1;0.3064,0.791,-57.129
64 0;0.1447,0.944,-13.211
0 0;0.5277,0.873,-54.379
44 71 54 0;0.0511,1.000,-5.976
38 44 71 0;0.0553,0.929,-4.657
49 0;0.0894,0.840,-4.528
28 1;0.1532,0.554,-7.133
43 71 1;0.0298,0.700,-3.225
39 6 0;0.0426,0.909,-3.342
12 1;0.0936,0.595,-5.567
20 71 1;0.1064,0.543,-4.550
24 1;0.2213,0.515,-8.276
6 71 0;0.0894,0.778,-2.997
1 1;0.3064,0.791,-57.129
51 70 40 0;0.0596,1.000,-7.013
65 2 0;0.2170,0.797,-8.030
70 35 2 0;0.1532,0.818,-6.526
70 31 2 0;0.0979,0.852,-5.285
48 2 0;0.1872,0.846,-9.762
48 0;0.1957,0.821,-8.635
2 15 0;0.3617,0.739,-8.972
51 30 0;0.0766,0.818,-3.462
51 48 0;0.1106,0.963,-11.003
70 40 2 0;0.0936,0.957,-8.955
14 21 1;0.0340,0.889,-6.068
51 70 65 0;0.0936,0.957,-8.955
70 48 4 0;0.1532,0.878,-9.630
40 2 0;0.1234,0.879,-7.752
69 8 2 1;0.0255,0.857,-4.296
15 0;0.4000,0.718,-8.093
31 2 0;0.1106,0.812,-4.601
51 70 4 0;0.2085,0.731,-4.156
22 2 80 0;0.1064,0.806,-4.261
70 35 0;0.1617,0.792,-5.650
70 31 53 0;0.0468,1.000,-5.463
14 53 4 1;0.0809,0.655,-6.527
70 22 0;0.2043,0.738,-4.397
51 8 21 1;0.0213,1.000,-4.869
51 22 80 0;0.0681,0.941,-6.037
39 21 1;0.0255,0.857,-4.296
14 4 1;0.1064,0.568,-5.376
51 6 22 0;0.0426,1.000,-4.952
51 70 6 0;0.0511,1.000,-5.976
8 2 4 1;0.1617,0.469,-3.379
51 70 22 0;0.1106,0.839,-5.466
39 6 0;0.0426,0.909,-3.342
70 21 30 1;0.0170,1.000,-3.881
8 21 1;0.0255,0.857,-4.296
70 6 0;0.0766,0.818,-3.462
61 2 1;0.0468,0.688,-4.528
70 22 2 0;0.2000,0.746,-4.655
22 0;0.2596,0.709,-3.989
4 24 1;0.2085,0.538,-9.344
56 4 0;0.1489,0.854,-8.045
4 17 1;0.0553,0.650,-4.525
53 20 1;0.0723,0.586,-4.211
54 0;0.1064,0.833,-5.093
22 54 0;0.0638,0.938,-5.571
22 0;0.2596,0.709,-3.989
48 0;0.1957,0.821,-8.635
49 0;0.0894,0.840,-4.528
42 4 1;0.0723,0.739,-8.114
28 4 1;0.1447,0.576,-7.788
72 1;0.0468,0.846,-7.381
48 4 0;0.1830,0.843,-9.331
42 1;0.0766,0.692,-7.225
17 1;0.0596,0.609,-4.006
20 4 1;0.1149,0.509,-3.730
6 39 0;0.0426,0.909,-3.342
24 1;0.2213,0.515,-8.276
1 1;0.3064,0.791,-57.129
64 0;0.1447,0.944,-13.211
55 0;0.1191,0.903,-8.601
60 71 70 0;0.1149,0.844,-5.847
22 70 0;0.2043,0.738,-4.397
22 6 71 0;0.0596,0.933,-5.111
60 0;0.1915,0.738,-4.093
42 19 1;0.0553,0.812,-7.889
42 19 70 1;0.0468,0.917,-8.862
60 70 0;0.1574,0.787,-5.313
63 1;0.0340,0.889,-6.068
6 70 0;0.0766,0.818,-3.462
22 71 0;0.1872,0.759,-4.924
6 19 71 0;0.0766,0.818,-3.462
60 71 0;0.1277,0.789,-4.439
37 1;0.1106,0.788,-14.742
8 21 1;0.0255,0.857,-4.296
22 19 0;0.1915,0.738,-4.093
30 70 21 1;0.0170,1.000,-3.881
20 71 53 1;0.0681,0.667,-5.836
21 53 1;0.0426,0.714,-4.574
17 1;0.0596,0.609,-4.006
22 0;0.2596,0.709,-3.989
70 47 52 1;0.0170,1.000,-3.881
78 70 0;0.1319,0.969,-13.671
0 0;0.5277,0.873,-54.379
20 80 44 1;0.0298,0.778,-4.049
65 0;0.2170,0.785,-7.256
14 1;0.1106,0.553,-5.056
70 47 1;0.0851,0.526,-3.301
20 44 1;0.0809,0.543,-3.556
20 1;0.1277,0.492,-3.479
60 70 0;0.1574,0.787,-5.313
47 8 1;0.0468,0.688,-4.528
48 0;0.1957,0.821,-8.635
14 47 1;0.0383,0.900,-6.983
78 0;0.1447,0.919,-11.476
22 70 0;0.2043,0.738,-4.397
22 0;0.2596,0.709,-3.989
56 2 0;0.1574,0.860,-8.897
20 8 59 1;0.0298,0.875,-5.171
54 0;0.1064,0.833,-5.093
22 54 0;0.0638,0.938,-5.571
19 65 51 0;0.0894,0.955,-8.455
30 51 0;0.0766,0.818,-3.462
26 2 0;0.2213,0.812,-9.274
19 42 1;0.0553,0.812,-7.889
62 1;0.0681,0.800,-9.304
20 19 8 2 1;0.0638,0.577,-3.600
42 1;0.0766,0.692,-7.225
20 1;0.1277,0.492,-3.479
22 19 0;0.1915,0.738,-4.093
26 0;0.2383,0.800,-9.171
19 65 2 0;0.1617,0.844,-8.253
22 80 2 0;0.1064,0.806,-4.261
22 19 51 0;0.1064,0.833,-5.093
17 1;0.0596,0.609,-4.006
65 2 0;0.2170,0.797,-8.030
22 80 51 0;0.0681,0.941,-6.037
14 1;0.1106,0.553,-5.056
22 51 0;0.1319,0.795,-4.765
8 59 1;0.0383,0.750,-4.669
20 59 1;0.0383,0.692,-3.878
22 0;0.2596,0.709,-3.989
2 8 4 1;0.1617,0.469,-3.379
64 0;0.1447,0.944,-13.211
4 62 1;0.0681,0.842,-10.527
55 0;0.1191,0.903,-8.601
76 1;0.0851,0.606,-5.416
60 54 0;0.0511,1.000,-5.976
2 40 0;0.1234,0.879,-7.752
15 0;0.4000,0.718,-8.093
15 2 0;0.3617,0.739,-8.972
15 56 2 0;0.1191,0.933,-10.140
2 26 0;0.2213,0.812,-9.274
54 0;0.1064,0.833,-5.093
61 2 1;0.0468,0.688,-4.528
60 2 0;0.1872,0.746,-4.349
72 1;0.0468,0.846,-7.381
63 1;0.0340,0.889,-6.068
69 2 8 1;0.0255,0.857,-4.296
51 30 0;0.0766,0.818,-3.462
26 0;0.2383,0.800,-9.171
17 4 1;0.0553,0.650,-4.525
60 0;0.1915,0.738,-4.093
17 1;0.0596,0.609,-4.006
61 1;0.0511,0.667,-4.515
1 1;0.3064,0.791,-57.129
78 70 0;0.1319,0.969,-13.671
34 59 8 1;0.0340,0.800,-4.845
54 0;0.1064,0.833,-5.093
34 77 22 0;0.0511,0.923,-4.211
34 77 0;0.0851,0.800,-3.364
57 19 22 0;0.0383,1.000,-4.444
41 70 0;0.0809,0.905,-5.929
21 14 1;0.0340,0.889,-6.068
22 70 0;0.2043,0.738,-4.397
63 1;0.0340,0.889,-6.068
19 34 50 70 73 1;0.0170,1.000,-3.881
41 19 0;0.0766,0.900,-5.495
54 22 0;0.0638,0.938,-5.571
19 22 0;0.1915,0.738,-4.093
14 1;0.1106,0.553,-5.056
78 0;0.1447,0.919,-11.476
21 39 1;0.0255,0.857,-4.296
17 1;0.0596,0.609,-4.006
61 57 34 1;0.0298,0.875,-5.171
61 57 1;0.0340,0.800,-4.845
22 0;0.2596,0.709,-3.989
0 0;0.5277,0.873,-54.379
53 14 28 1;0.0596,0.824,-8.750
70 49 0;0.0681,0.941,-6.037
34 53 28 1;0.0851,0.667,-7.205
54 22 0;0.0638,0.938,-5.571
34 46 77 0;0.0298,1.000,-3.437
4 46 1;0.1319,0.534,-5.247
4 28 1;0.1447,0.576,-7.788
70 42 1;0.0638,0.750,-7.462
53 20 1;0.0723,0.586,-4.211
63 1;0.0340,0.889,-6.068
46 20 1;0.0723,0.630,-5.244
61 4 20 1;0.0255,1.000,-5.864
34 22 77 0;0.0511,0.923,-4.211
26 0;0.2383,0.800,-9.171
70 22 0;0.2043,0.738,-4.397
53 4 14 1;0.0809,0.655,-6.527
14 1;0.1106,0.553,-5.056
4 14 1;0.1064,0.568,-5.376
42 4 1;0.0723,0.739,-8.114
4 56 0;0.1489,0.854,-8.045
22 0;0.2596,0.709,-3.989
61 46 1;0.0383,0.818,-5.667
34 61 4 1;0.0426,0.714,-4.574
34 53 4 1;0.1319,0.477,-3.058
61 20 1;0.0298,0.875,-5.171
34 4 20 1;0.1021,0.545,-4.443
49 0;0.0894,0.840,-4.528
8 4 2 1;0.1617,0.469,-3.379
2 40 0;0.1234,0.879,-7.752
4 37 1;0.1064,0.806,-14.991
49 0;0.0894,0.840,-4.528
76 1;0.0851,0.606,-5.416
54 0;0.1064,0.833,-5.093
54 22 0;0.0638,0.938,-5.571
48 2 0;0.1872,0.846,-9.762
48 0;0.1957,0.821,-8.635
51 30 0;0.0766,0.818,-3.462
51 48 0;0.1106,0.963,-11.003
38 8 4 22 1;0.0170,1.000,-3.881
26 2 0;0.2213,0.812,-9.274
31 4 0;0.1106,0.812,-4.601
51 22 0;0.1319,0.795,-4.765
72 1;0.0468,0.846,-7.381
42 4 1;0.0723,0.739,-8.114
4 61 1;0.0468,0.688,-4.528
26 0;0.2383,0.800,-9.171
41 2 0;0.0936,0.880,-5.964
22 0;0.2596,0.709,-3.989
42 1;0.0766,0.692,-7.225
37 1;0.1106,0.788,-14.742
41 0;0.0979,0.852,-5.285
70 52 47 1;0.0170,1.000,-3.881
70 45 0;0.1787,0.840,-8.907
62 1;0.0681,0.800,-9.304
54 0;0.1064,0.833,-5.093
56 0;0.1617,0.826,-7.289
15 0;0.4000,0.718,-8.093
37 1;0.1106,0.788,-14.742
35 70 0;0.1617,0.792,-5.650
72 1;0.0468,0.846,-7.381
24 1;0.2213,0.515,-8.276
26 0;0.2383,0.800,-9.171
61 1;0.0511,0.667,-4.515
63 1;0.0340,0.889,-6.068
70 53 47 1;0.0511,0.750,-6.054
14 47 1;0.0383,0.900,-6.983
70 47 1;0.0851,0.526,-3.301
14 1;0.1106,0.553,-5.056
45 0;0.2043,0.800,-7.696
14 53 1;0.0809,0.613,-5.351
1 1;0.3064,0.791,-57.129
51 70 6 0;0.0511,1.000,-5.976
65 4 0;0.2170,0.797,-8.030
60 51 70 0;0.0766,0.900,-5.495
78 70 4 0;0.1191,1.000,-14.634
65 51 70 0;0.0936,0.957,-8.955
48 4 0;0.1830,0.843,-9.331
78 70 0;0.1319,0.969,-13.671
51 70 0;0.2170,0.718,-3.719
48 51 0;0.1106,0.963,-11.003
48 70 4 0;0.1532,0.878,-9.630
63 1;0.0340,0.889,-6.068
44 70 38 0;0.0553,0.867,-3.443
60 41 0;0.0468,1.000,-5.463
51 70 4 0;0.2085,0.731,-4.156
60 70 4 0;0.1489,0.795,-5.369
8 4 1;0.1617,0.463,-3.136
44 32 70 0;0.0511,0.857,-3.061
51 8 21 1;0.0213,1.000,-4.869
78 4 0;0.1319,0.939,-11.651
21 39 1;0.0255,0.857,-4.296
70 4 41 0;0.0723,0.944,-6.510
70 41 0;0.0809,0.905,-5.929
48 0;0.1957,0.821,-8.635
44 51 70 4 0;0.1064,0.806,-4.261
8 21 1;0.0255,0.857,-4.296
6 39 0;0.0426,0.909,-3.342
4 41 0;0.0894,0.875,-5.550
6 70 51 0;0.0511,1.000,-5.976
17 1;0.0596,0.609,-4.006
56 0;0.1617,0.826,-7.289
76 70 1;0.0723,0.654,-5.847
70 35 0;0.1617,0.792,-5.650
40 70 51 0;0.0596,1.000,-7.013
48 0;0.1957,0.821,-8.635
70 51 0;0.2170,0.718,-3.719
48 51 0;0.1106,0.963,-11.003
40 70 0;0.0936,0.880,-5.964
65 0;0.2170,0.785,-7.256
42 1;0.0766,0.692,-7.225
70 51 65 0;0.0936,0.957,-8.955
72 1;0.0468,0.846,-7.381
70 42 1;0.0638,0.750,-7.462
40 0;0.1234,0.829,-5.675
70 31 0;0.0979,0.821,-4.373
41 0;0.0979,0.852,-5.285
41 70 0;0.0809,0.905,-5.929
6 70 0;0.0766,0.818,-3.462
76 1;0.0851,0.606,-5.416
6 51 0;0.0638,0.882,-4.237
31 0;0.1106,0.788,-3.861
64 0;0.1447,0.944,-13.211
56 0;0.1617,0.826,-7.289
65 0;0.2170,0.785,-7.256
51 6 0;0.0638,0.882,-4.237
26 0;0.2383,0.800,-9.171
72 1;0.0468,0.846,-7.381
63 1;0.0340,0.889,-6.068
41 0;0.0979,0.852,-5.285
6 39 0;0.0426,0.909,-3.342
64 0;0.1447,0.944,-13.211
0 0;0.5277,0.873,-54.379
62 34 1;0.0596,0.875,-10.095
55 0;0.1191,0.903,-8.601
28 1;0.1532,0.554,-7.133
30 51 0;0.0766,0.818,-3.462
65 71 51 0;0.0723,1.000,-8.591
12 1;0.0936,0.595,-5.567
21 14 1;0.0340,0.889,-6.068
12 34 1;0.0851,0.645,-6.554
34 47 1;0.0851,0.556,-4.041
2 61 34 1;0.0426,0.714,-4.574
2 65 0;0.2170,0.797,-8.030
71 30 51 0;0.0681,0.889,-4.648
14 47 1;0.0383,0.900,-6.983
71 14 1;0.0894,0.618,-6.018
21 1;0.0638,0.577,-3.600
21 47 1;0.0255,1.000,-5.864
28 14 1;0.0681,0.727,-7.345
62 1;0.0681,0.800,-9.304
61 34 1;0.0468,0.688,-4.528
1 1;0.3064,0.791,-57.129
64 0;0.1447,0.944,-13.211
0 0;0.5277,0.873,-54.379
55 0;0.1191,0.903,-8.601
70 51 0;0.2170,0.718,-3.719
70 60 51 0;0.0766,0.900,-5.495
72 1;0.0468,0.846,-7.381
57 47 1;0.0340,0.889,-6.068
70 60 0;0.1574,0.787,-5.313
14 47 1;0.0383,0.900,-6.983
37 1;0.1106,0.788,-14.742
57 51 0;0.0511,0.857,-3.061
70 47 1;0.0851,0.526,-3.301
17 1;0.0596,0.609,-4.006
60 0;0.1915,0.738,-4.093
30 47 44 70 1;0.0213,0.833,-3.445
4 70 78 0;0.1191,1.000,-14.634
4 44 8 50 1;0.0298,0.778,-4.049
32 44 70 0;0.0511,0.857,-3.061
40 70 2 0;0.0936,0.957,-8.955
48 2 0;0.1872,0.846,-9.762
70 78 0;0.1319,0.969,-13.671
70 41 2 0;0.0766,0.947,-6.988
4 8 2 1;0.1617,0.469,-3.379
10 47 44 2 1;0.0298,0.700,-3.225
47 4 70 1;0.0809,0.559,-3.947
48 4 70 0;0.1532,0.878,-9.630
40 2 0;0.1234,0.879,-7.752
30 44 8 1;0.0255,0.750,-3.284
73 44 70 50 1;0.0170,1.000,-3.881
41 2 0;0.0936,0.880,-5.964
47 4 8 1;0.0426,0.714,-4.574
78 2 0;0.1362,0.941,-12.165
47 4 1;0.0979,0.511,-3.289
48 0;0.1957,0.821,-8.635
70 78 2 0;0.1234,1.000,-15.205
47 8 1;0.0468,0.688,-4.528
70 41 0;0.0809,0.905,-5.929
6 70 0;0.0766,0.818,-3.462
24 1;0.2213,0.515,-8.276
64 0;0.1447,0.944,-13.211
55 0;0.1191,0.903,-8.601
20 46 1;0.0723,0.630,-5.244
78 0;0.1447,0.919,-11.476
54 0;0.1064,0.833,-5.093
12 1;0.0936,0.595,-5.567
61 46 1;0.0383,0.818,-5.667
72 1;0.0468,0.846,-7.381
63 1;0.0340,0.889,-6.068
56 0;0.1617,0.826,-7.289
20 61 46 1;0.0255,1.000,-5.864
41 0;0.0979,0.852,-5.285
46 1;0.1447,0.507,-4.578
20 1;0.1277,0.492,-3.479
61 1;0.0511,0.667,-4.515
20 61 1;0.0298,0.875,-5.171
51 71 40 0;0.0511,1.000,-5.976
0 0;0.5277,0.873,-54.379
20 44 80 1;0.0298,0.778,-4.049
55 0;0.1191,0.903,-8.601
76 44 1;0.0638,0.833,-9.629
71 32 44 0;0.0426,0.909,-3.342
71 2 31 0;0.0723,0.944,-6.510
51 19 40 0;0.0596,1.000,-7.013
2 61 19 1;0.0383,0.750,-4.669
71 20 1;0.1064,0.543,-4.550
2 40 0;0.1234,0.879,-7.752
2 35 44 19 0;0.0766,0.900,-5.495
2 61 20 1;0.0255,1.000,-5.864
2 19 40 0;0.1021,0.923,-8.207
71 43 1;0.0298,0.700,-3.225
51 6 19 0;0.0553,1.000,-6.493
71 2 40 0;0.0809,1.000,-9.660
20 1;0.1277,0.492,-3.479
44 19 22 0;0.1064,0.862,-6.076
51 60 71 0;0.0681,0.889,-4.648
71 14 1;0.0894,0.618,-6.018
76 14 1;0.0383,0.818,-5.667
51 80 22 0;0.0681,0.941,-6.037
76 1;0.0851,0.606,-5.416
14 1;0.1106,0.553,-5.056
51 71 80 22 0;0.0553,1.000,-6.493
71 44 19 0;0.1745,0.745,-4.052
71 2 15 0;0.2553,0.822,-11.799
51 71 6 0;0.0553,0.929,-4.657
20 44 1;0.0809,0.543,-3.556
71 6 22 0;0.0596,0.933,-5.111
61 20 1;0.0298,0.875,-5.171
2 31 0;0.1106,0.812,-4.601
40 71 51 0;0.0511,1.000,-5.976
8 59 20 1;0.0298,0.875,-5.171
49 0;0.0894,0.840,-4.528
78 0;0.1447,0.919,-11.476
40 0;0.1234,0.829,-5.675
48 0;0.1957,0.821,-8.635
45 0;0.2043,0.800,-7.696
48 51 0;0.1106,0.963,-11.003
12 1;0.0936,0.595,-5.567
20 71 1;0.1064,0.543,-4.550
8 20 69 1;0.0213,1.000,-4.869
41 0;0.0979,0.852,-5.285
40 71 0;0.0809,0.905,-5.929
8 59 1;0.0383,0.750,-4.669
20 69 1;0.0298,0.778,-4.049
71 80 51 0;0.0851,0.833,-4.163
59 20 1;0.0383,0.692,-3.878
1 1;0.3064,0.791,-57.129
55 0;0.1191,0.903,-8.601
62 34 1;0.0596,0.875,-10.095
22 0;0.2596,0.709,-3.989
63 1;0.0340,0.889,-6.068
72 1;0.0468,0.846,-7.381
37 1;0.1106,0.788,-14.742
62 1;0.0681,0.800,-9.304
53 21 34 1;0.0383,0.750,-4.669
17 1;0.0596,0.609,-4.006
45 0;0.2043,0.800,-7.696
37 1;0.1106,0.788,-14.742
76 44 53 1;0.0511,1.000,-11.999
60 54 0;0.0511,1.000,-5.976
22 0;0.2596,0.709,-3.989
60 2 0;0.1872,0.746,-4.349
15 0;0.4000,0.718,-8.093
15 2 0;0.3617,0.739,-8.972
22 54 0;0.0638,0.938,-5.571
12 1;0.0936,0.595,-5.567
54 0;0.1064,0.833,-5.093
61 57 1;0.0340,0.800,-4.845
42 1;0.0766,0.692,-7.225
76 44 1;0.0638,0.833,-9.629
61 2 1;0.0468,0.688,-4.528
44 53 1;0.1064,0.521,-3.830
60 0;0.1915,0.738,-4.093
76 1;0.0851,0.606,-5.416
59 76 1;0.0340,0.889,-6.068
1 1;0.3064,0.791,-57.129
56 15 4 0;0.1106,0.929,-9.162
62 4 1;0.0681,0.842,-10.527
55 0;0.1191,0.903,-8.601
15 0;0.4000,0.718,-8.093
45 70 0;0.1787,0.840,-8.907
70 41 4 0;0.0723,0.944,-6.510
26 0;0.2383,0.800,-9.171
72 1;0.0468,0.846,-7.381
31 70 4 0;0.0979,0.852,-5.285
41 4 0;0.0894,0.875,-5.550
14 47 1;0.0383,0.900,-6.983
14 4 1;0.1064,0.568,-5.376
45 0;0.2043,0.800,-7.696
70 41 0;0.0809,0.905,-5.929
20 1;0.1277,0.492,-3.479
24 4 1;0.2085,0.538,-9.344
56 0;0.1617,0.826,-7.289
31 4 0;0.1106,0.812,-4.601
